Unique ID,Gender,Wave,Match,Same Race,Age of Partner,Race of Partner,Dates Per Week,Outings Per Week,Partner Preference Attractive,Partner Preference Sincere,Partner Preference Intelligence,Partner Preference Fun,Partner Preference Ambition,Partner Preference Shared Interests,Decision of Partner,Partner Rating Attractive,Partner Rating Sincere,Partner Rating Intelligence,Partner Rating Fun,Partner Rating Ambition,Partner Rating Shared Interests,Age,Field of Study,Race,Same Race Importance,Same Religion Importance,Goal of Event,Intended Career,Interest Sports,Interest Watching Sports,Interest Exercise,Interest Dining,Interest Museums,Interest Art,Interest Hiking,Interest Gaming,Interest Clubbing,Interest Reading,Interest TV,Interest Theater,Interest Movies,Interest Concerts,Interest Music,Interest Shopping,Interest Yoga,Expectation of Happiness With Partner,Expected Number of Matches,Your Preference Attractive,Your Preference Sincere,Your Preference Intelligence,Your Preference Fun,Your Preference Ambition,Your Preference Shared Interests,Opposite-Sex Preference Attractive,Opposite-Sex Preference Sincere,Opposite-Sex Preference Intelligence,Opposite-Sex Preference Fun,Opposite-Sex Preference Ambition,Opposite-Sex Preference Shared Interests,Own Rating Attractive,Own Rating Sincere,Own Rating Fun,Own Rating Intelligence,Own Rating Ambition,Decision,Estimation of Matches,Number of Dates,Your Preference Attractive Post-Date,Your Preference Sincere Post-Date,Your Preference Intelligence Post-Date,Your Preference Fun Post-Date,Your Preference Ambition Post-Date,Your Preference Shared Interests Post-Date
342,Female,14,No,No,23.0,Asian,6.0,3.0,25.0,20.0,20.0,20.0,5.0,10.0,1,6.0,8.0,8.0,7.0,8.0,6.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,No,6.0,,,,,,,
342,Female,14,No,Yes,27.0,Latino,6.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,0,6.0,7.0,7.0,9.0,8.0,7.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,No,6.0,,,,,,,
342,Female,14,No,No,30.0,White,6.0,3.0,31.58,10.53,15.79,21.05,10.53,10.53,0,5.0,5.0,6.0,7.0,6.0,4.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,No,6.0,,,,,,,
342,Female,14,No,No,27.0,White,6.0,3.0,14.0,18.0,17.0,16.0,15.0,20.0,0,7.0,6.0,6.0,6.0,6.0,6.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,Yes,6.0,,,,,,,
342,Female,14,Yes,No,27.0,White,6.0,3.0,30.0,15.0,20.0,25.0,5.0,5.0,1,7.0,6.0,6.0,9.0,8.0,7.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,Yes,6.0,,,,,,,
342,Female,14,No,No,24.0,Other,6.0,3.0,20.0,10.0,25.0,20.0,10.0,15.0,0,7.0,8.0,8.0,8.0,7.0,6.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,Yes,6.0,,,,,,,
342,Female,14,No,No,25.0,White,6.0,3.0,17.0,18.0,28.0,27.0,5.0,5.0,1,10.0,8.0,7.0,5.0,5.0,6.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,No,6.0,,,,,,,
342,Female,14,No,No,28.0,White,6.0,3.0,50.0,10.0,10.0,10.0,10.0,10.0,0,5.0,5.0,6.0,4.0,3.0,3.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,Yes,6.0,,,,,,,
342,Female,14,No,No,27.0,White,6.0,3.0,40.0,0.0,10.0,50.0,0.0,0.0,0,6.0,10.0,9.0,5.0,5.0,5.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,Yes,6.0,,,,,,,
342,Female,14,No,No,27.0,White,6.0,3.0,30.0,15.0,15.0,20.0,5.0,15.0,0,7.0,7.0,7.0,6.0,5.0,,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,No,6.0,,,,,,,
342,Female,14,No,Yes,29.0,Latino,6.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0,,,,,,,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,No,6.0,,,,,,,
342,Female,14,No,No,30.0,Asian,6.0,3.0,50.0,10.0,10.0,10.0,5.0,15.0,0,5.0,5.0,6.0,4.0,5.0,5.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,No,6.0,,,,,,,
342,Female,14,No,No,27.0,White,6.0,3.0,30.0,20.0,15.0,15.0,8.0,12.0,0,3.0,6.0,6.0,5.0,5.0,3.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,Yes,6.0,,,,,,,
342,Female,14,No,No,25.0,Asian,6.0,3.0,30.0,10.0,15.0,20.0,15.0,10.0,0,6.0,9.0,8.0,7.0,9.0,8.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,Yes,6.0,,,,,,,
342,Female,14,No,No,26.0,Asian,6.0,3.0,25.0,20.0,10.0,20.0,15.0,10.0,0,5.0,5.0,5.0,5.0,8.0,4.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,No,6.0,,,,,,,
342,Female,14,No,No,29.0,White,6.0,3.0,25.0,15.0,20.0,20.0,10.0,10.0,0,4.0,6.0,6.0,5.0,8.0,3.0,33.0,Education,Latino,2.0,1.0,Fun Night Out,Academic/Research,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,,40.0,15.0,25.0,5.0,15.0,0.0,70.0,5.0,5.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,Yes,6.0,,,,,,,
343,Female,14,Yes,Yes,34.0,White,2.0,1.0,30.0,20.0,30.0,5.0,5.0,10.0,1,10.0,10.0,10.0,8.0,9.0,8.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,Yes,Yes,30.0,White,2.0,1.0,20.51,14.53,24.79,17.09,5.98,17.09,1,7.0,7.0,7.0,7.0,7.0,7.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,No,23.0,Asian,2.0,1.0,25.0,20.0,20.0,20.0,5.0,10.0,0,4.0,7.0,7.0,6.0,8.0,4.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,No,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,No,27.0,Latino,2.0,1.0,25.0,25.0,25.0,15.0,10.0,0.0,0,3.0,9.0,8.0,6.0,8.0,6.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,No,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,Yes,30.0,White,2.0,1.0,31.58,10.53,15.79,21.05,10.53,10.53,1,6.0,9.0,9.0,8.0,9.0,7.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,No,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,Yes,27.0,White,2.0,1.0,14.0,18.0,17.0,16.0,15.0,20.0,0,6.0,7.0,6.0,7.0,5.0,6.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,Yes,27.0,White,2.0,1.0,30.0,15.0,20.0,25.0,5.0,5.0,0,3.0,6.0,6.0,4.0,6.0,9.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,No,24.0,Other,2.0,1.0,20.0,10.0,25.0,20.0,10.0,15.0,0,5.0,7.0,8.0,6.0,6.0,5.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,Yes,25.0,White,2.0,1.0,17.0,18.0,28.0,27.0,5.0,5.0,0,8.0,7.0,10.0,8.0,7.0,4.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,No,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,Yes,28.0,White,2.0,1.0,50.0,10.0,10.0,10.0,10.0,10.0,0,3.0,6.0,7.0,2.0,6.0,1.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,Yes,27.0,White,2.0,1.0,40.0,0.0,10.0,50.0,0.0,0.0,0,2.0,10.0,7.0,3.0,7.0,8.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,No,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,Yes,27.0,White,2.0,1.0,30.0,15.0,15.0,20.0,5.0,15.0,0,5.0,9.0,9.0,5.0,6.0,,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,No,29.0,Latino,2.0,1.0,75.0,5.0,5.0,10.0,0.0,5.0,0,7.0,9.0,10.0,8.0,9.0,6.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,No,30.0,Asian,2.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,0,5.0,5.0,6.0,4.0,5.0,5.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,Yes,27.0,White,2.0,1.0,30.0,20.0,15.0,15.0,8.0,12.0,0,,,,,,,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,No,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,No,25.0,Asian,2.0,1.0,30.0,10.0,15.0,20.0,15.0,10.0,0,5.0,9.0,7.0,5.0,9.0,4.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,No,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,No,26.0,Asian,2.0,1.0,25.0,20.0,10.0,20.0,15.0,10.0,0,,,,,,,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,No,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
343,Female,14,No,Yes,29.0,White,2.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,0,5.0,7.0,8.0,6.0,9.0,4.0,32.0,Biological Science,White,5.0,6.0,Get a Date,Doctor,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,6.0,10.0,7.0,Yes,2.0,,20.0,20.0,20.0,20.0,10.0,10.0
344,Female,14,No,No,34.0,White,4.0,3.0,30.0,20.0,30.0,5.0,5.0,10.0,0,9.0,9.0,10.0,9.0,10.0,9.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,Yes,9.0,,,,,,,
344,Female,14,No,No,30.0,White,4.0,3.0,20.51,14.53,24.79,17.09,5.98,17.09,1,8.0,8.0,8.0,8.0,8.0,8.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,No,9.0,,,,,,,
344,Female,14,No,No,23.0,Asian,4.0,3.0,25.0,20.0,20.0,20.0,5.0,10.0,0,6.0,7.0,7.0,6.0,8.0,5.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,No,9.0,,,,,,,
344,Female,14,Yes,Yes,27.0,Latino,4.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,1,8.0,7.0,8.0,10.0,8.0,9.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,Yes,9.0,,,,,,,
344,Female,14,No,No,30.0,White,4.0,3.0,31.58,10.53,15.79,21.05,10.53,10.53,1,8.0,6.0,7.0,7.0,7.0,6.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,No,9.0,,,,,,,
344,Female,14,Yes,No,27.0,White,4.0,3.0,14.0,18.0,17.0,16.0,15.0,20.0,1,8.0,9.0,9.0,8.0,9.0,8.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,Yes,9.0,,,,,,,
344,Female,14,No,No,27.0,White,4.0,3.0,30.0,15.0,20.0,25.0,5.0,5.0,0,5.0,5.0,6.0,5.0,6.0,7.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,Yes,9.0,,,,,,,
344,Female,14,No,No,24.0,Other,4.0,3.0,20.0,10.0,25.0,20.0,10.0,15.0,1,7.0,8.0,8.0,8.0,8.0,8.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,No,9.0,,,,,,,
344,Female,14,Yes,No,25.0,White,4.0,3.0,17.0,18.0,28.0,27.0,5.0,5.0,1,10.0,8.0,9.0,10.0,9.0,6.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,Yes,9.0,,,,,,,
344,Female,14,No,No,28.0,White,4.0,3.0,50.0,10.0,10.0,10.0,10.0,10.0,0,6.0,6.0,8.0,5.0,7.0,6.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,Yes,9.0,,,,,,,
344,Female,14,No,No,27.0,White,4.0,3.0,40.0,0.0,10.0,50.0,0.0,0.0,0,4.0,8.0,7.0,3.0,7.0,5.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,Yes,9.0,,,,,,,
344,Female,14,No,No,27.0,White,4.0,3.0,30.0,15.0,15.0,20.0,5.0,15.0,0,7.0,7.0,7.0,8.0,7.0,7.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,No,9.0,,,,,,,
344,Female,14,No,Yes,29.0,Latino,4.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0,7.0,9.0,9.0,10.0,9.0,9.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,Yes,9.0,,,,,,,
344,Female,14,No,No,30.0,Asian,4.0,3.0,50.0,10.0,10.0,10.0,5.0,15.0,0,6.0,4.0,5.0,6.0,4.0,5.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,No,9.0,,,,,,,
344,Female,14,No,No,27.0,White,4.0,3.0,30.0,20.0,15.0,15.0,8.0,12.0,0,3.0,5.0,7.0,5.0,7.0,5.0,26.0,Political Science,Latino,1.0,3.0,Get a Date,International Affairs,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,Yes,9.0,,,,,,,
